id,merchant_id,customer_id,total,status,created_at
ord_acme_00129,m_acme,cust_acme_045,415900,paid,2026-07-22T12:37:14.463162
ord_acme_00130,m_acme,cust_acme_052,388700,paid,2026-07-24T08:14:52.463162
ord_acme_00131,m_acme,cust_acme_024,336700,paid,2026-07-24T02:39:37.463162
ord_acme_00132,m_acme,cust_acme_016,8244800,paid,2026-07-24T07:05:50.463162
ord_acme_00133,m_acme,cust_acme_019,7727300,paid,2026-07-25T10:46:44.463162
ord_acme_00134,m_acme,cust_acme_029,181200,paid,2026-07-25T06:12:03.463162
ord_acme_00135,m_acme,cust_acme_035,351600,paid,2026-07-26T22:05:20.463162
ord_acme_00136,m_acme,cust_acme_009,120600,paid,2026-07-26T20:45:51.463162
ord_acme_00137,m_acme,cust_acme_010,351600,paid,2026-07-27T23:37:55.463162
ord_acme_00138,m_acme,cust_acme_051,415900,paid,2026-07-27T13:26:36.463162
ord_acme_00139,m_acme,cust_acme_010,8768400,paid,2026-07-28T21:21:08.463162
ord_acme_00140,m_acme,cust_acme_025,120600,paid,2026-07-28T13:30:29.463162
ord_acme_00141,m_acme,cust_acme_013,120600,paid,2026-07-28T15:42:32.463162
ord_acme_00142,m_acme,cust_acme_034,336700,paid,2026-07-28T23:39:05.463162
ord_acme_00143,m_acme,cust_acme_011,8907900,paid,2026-07-29T20:13:02.463162
ord_acme_00144,m_acme,cust_acme_008,10390300,paid,2026-07-29T12:36:47.463162
ord_acme_00145,m_acme,cust_acme_003,415900,paid,2026-07-29T15:32:45.463162
ord_acme_00146,m_acme,cust_acme_040,155800,paid,2026-07-31T11:45:22.463162
ord_acme_00147,m_acme,cust_acme_010,7908500,paid,2026-07-31T04:15:40.463162
ord_acme_00148,m_acme,cust_acme_013,351600,paid,2026-07-31T17:11:36.463162
ord_acme_00149,m_acme,cust_acme_017,8492000,paid,2026-08-01T00:56:46.463162
ord_acme_00150,m_acme,cust_acme_054,7949200,paid,2026-08-02T06:42:33.463162
ord_acme_00151,m_acme,cust_acme_055,101300,paid,2026-08-04T12:15:20.463162
ord_acme_00152,m_acme,cust_acme_035,705600,paid,2026-08-03T22:35:47.463162
ord_acme_00153,m_acme,cust_acme_027,2198200,paid,2026-08-04T13:25:36.463162
ord_acme_00154,m_acme,cust_acme_013,396900,paid,2026-08-05T09:46:48.463162
ord_acme_00155,m_acme,cust_acme_046,7726200,paid,2026-08-06T03:25:56.463162
ord_acme_00156,m_acme,cust_acme_053,399800,paid,2026-08-05T14:51:02.463162
ord_acme_00157,m_acme,cust_acme_054,388700,paid,2026-08-06T07:12:06.463162
ord_acme_00158,m_acme,cust_acme_007,10571500,paid,2026-08-06T16:07:46.463162
ord_acme_00159,m_acme,cust_acme_050,101300,paid,2026-08-06T16:04:41.463162
ord_acme_00160,m_acme,cust_acme_033,77900,paid,2026-08-07T23:45:44.463162
ord_acme_00161,m_acme,cust_acme_036,77900,paid,2026-08-08T00:03:52.463162
ord_acme_00162,m_acme,cust_acme_050,7727300,paid,2026-08-09T22:38:44.463162
ord_acme_00163,m_acme,cust_acme_002,150100,paid,2026-08-10T12:31:37.463162
ord_acme_00164,m_acme,cust_acme_021,351600,paid,2026-08-11T22:20:07.463162
ord_acme_00165,m_acme,cust_acme_059,7727300,paid,2026-08-11T21:56:09.463162
ord_acme_00166,m_acme,cust_acme_024,10588800,paid,2026-08-12T06:03:56.463162
ord_acme_00167,m_acme,cust_acme_045,98400,paid,2026-08-12T15:08:43.463162
ord_acme_00168,m_acme,cust_acme_057,298500,paid,2026-08-14T12:03:18.463162
ord_acme_00169,m_acme,cust_acme_055,351600,paid,2026-08-13T14:15:31.463162
ord_acme_00170,m_acme,cust_acme_020,150100,paid,2026-08-13T17:44:02.463162
ord_acme_00171,m_acme,cust_acme_033,10491600,paid,2026-08-14T20:22:26.463162
ord_acme_00172,m_acme,cust_acme_009,783500,paid,2026-08-16T02:47:52.463162
ord_acme_00173,m_acme,cust_acme_028,2042400,paid,2026-08-17T05:47:52.463162
ord_acme_00174,m_acme,cust_acme_036,336700,paid,2026-08-16T19:25:40.463162
ord_acme_00175,m_acme,cust_acme_036,448600,paid,2026-08-17T00:03:47.463162
ord_acme_00176,m_acme,cust_acme_043,298500,paid,2026-08-17T13:10:09.463162
ord_acme_00177,m_acme,cust_acme_050,388700,paid,2026-08-18T04:23:18.463162
ord_acme_00178,m_acme,cust_acme_010,10510900,paid,2026-08-18T19:33:30.463162
ord_acme_00179,m_acme,cust_acme_008,8593300,paid,2026-08-20T16:20:22.463162
ord_acme_00180,m_acme,cust_acme_020,120600,paid,2026-08-21T00:22:16.463162
ord_acme_00181,m_acme,cust_acme_014,7828600,paid,2026-08-20T12:57:27.463162
ord_acme_00182,m_acme,cust_acme_051,532800,paid,2026-08-23T14:42:46.463162
ord_acme_00183,m_acme,cust_acme_025,181200,paid,2026-08-24T01:24:11.463162
ord_acme_00184,m_acme,cust_acme_002,388700,paid,2026-08-24T20:42:16.463162
ord_acme_00185,m_acme,cust_acme_025,150100,paid,2026-08-24T23:46:24.463162
ord_acme_00186,m_acme,cust_acme_032,7825700,paid,2026-08-25T00:25:58.463162
ord_acme_00187,m_acme,cust_acme_023,101300,paid,2026-08-26T06:32:17.463162
ord_acme_00188,m_acme,cust_acme_052,8492000,paid,2026-08-26T22:29:22.463162
ord_acme_00189,m_acme,cust_acme_015,2042400,paid,2026-08-27T02:35:28.463162
ord_acme_00190,m_acme,cust_acme_034,10390300,paid,2026-08-27T17:05:08.463162
ord_acme_00191,m_acme,cust_acme_014,2042400,paid,2026-08-27T19:39:14.463162
ord_acme_00192,m_acme,cust_acme_056,2042400,paid,2026-08-28T07:21:33.463162
ord_acme_00193,m_acme,cust_acme_028,2042400,paid,2026-08-29T08:51:12.463162
ord_acme_00194,m_acme,cust_acme_059,8244800,paid,2026-08-28T13:21:41.463162
ord_acme_00195,m_acme,cust_acme_049,77900,paid,2026-08-29T11:28:29.463162
ord_acme_00196,m_acme,cust_acme_007,2042400,paid,2026-08-30T10:34:10.463162
ord_acme_00197,m_acme,cust_acme_018,10741900,paid,2026-08-31T10:18:17.463162
ord_acme_00198,m_acme,cust_acme_031,101300,paid,2026-08-30T18:15:04.463162
ord_acme_00199,m_acme,cust_acme_013,10488700,paid,2026-08-30T18:44:06.463162
ord_acme_00200,m_acme,cust_acme_060,120600,paid,2026-08-31T06:07:34.463162
ord_acme_00201,m_acme,cust_acme_016,298500,paid,2026-08-31T23:40:49.463162
ord_acme_00202,m_acme,cust_acme_040,7727300,paid,2026-09-01T13:49:56.463162
ord_acme_00203,m_acme,cust_acme_057,10390300,paid,2026-09-01T14:04:58.463162
ord_acme_00204,m_acme,cust_acme_013,388700,paid,2026-09-01T22:41:52.463162
ord_acme_00205,m_acme,cust_acme_059,8492000,paid,2026-09-02T18:49:59.463162
ord_acme_00206,m_acme,cust_acme_050,8221100,paid,2026-09-02T21:23:35.463162
ord_acme_00207,m_acme,cust_acme_045,8426000,paid,2026-09-04T06:55:02.463162
ord_acme_00208,m_acme,cust_acme_040,8244800,paid,2026-09-03T17:45:09.463162
ord_acme_00209,m_acme,cust_acme_011,2042400,paid,2026-09-03T14:09:22.463162
ord_acme_00210,m_acme,cust_acme_029,388700,paid,2026-09-04T17:04:42.463162
